ID,FIR_ID,Name,DOB,Gender,Socioeconomic_Status
483,387,Dalaja Dass,1988-06-14,Female,Upper-Middle
484,388,Ekbal Modi,2011-09-16,Male,Lower-Middle
485,389,Hitesh Mann,1954-03-01,Male,Lower
486,390,Imaran Lala,1956-03-20,Male,Middle
487,391,Charita Hora,1955-01-11,Female,Upper-Middle
488,392,Christopher Chawla,1988-01-03,Male,Middle
489,393,Hema Chada,1977-01-13,Other,Upper-Middle
490,394,Nakul D’Alia,2006-02-02,Male,Lower
491,395,Mohammed Muni,2006-11-03,Male,Middle
492,396,Yashasvi Patel,2001-11-21,Female,Upper-Middle
493,396,Laksh Batta,1998-02-14,Male,Lower-Middle
494,397,Daksha Minhas,2014-01-14,Female,Lower
495,398,Simon Biswas,1948-07-01,Other,Upper-Middle
496,399,Damini Lala,1993-09-02,Female,Lower-Middle
497,400,Laban Murty,2010-01-07,Male,Middle
498,400,Faraj Shankar,1990-03-12,Male,Lower
499,401,Krish Bhagat,2007-06-17,Male,Lower-Middle
500,401,Agastya Kapadia,1974-10-08,Male,Lower-Middle
501,402,Kevin Kuruvilla,2017-01-08,Male,Lower-Middle
502,403,Aarush Karpe,1979-02-22,Other,Middle
503,404,Ishwar Ramaswamy,1984-11-09,Male,Lower-Middle
504,405,Idika Ravel,1986-06-05,Female,Lower
505,405,Aarnav Rajan,1947-11-03,Male,Middle
506,406,Fiyaz Sandhu,2006-11-27,Male,Lower
507,407,Kamala Bhattacharyya,2021-04-11,Female,Middle
508,407,Priya Suresh,1999-07-05,Female,Lower-Middle
509,408,Chameli Bansal,1956-08-03,Female,Upper-Middle
510,409,Tanmayi Natarajan,1985-09-23,Female,Lower-Middle
511,410,Charvi Gandhi,1989-05-17,Female,Lower
512,411,Rudra Barad,1998-05-30,Male,Middle
513,412,Aishani Bhat,1983-10-07,Female,Lower
514,413,Maanav Verma,1999-12-23,Male,Lower-Middle
515,414,Netra Radhakrishnan,2016-02-23,Female,Lower
516,415,Jonathan Varughese,1954-12-21,Male,Lower
517,415,Abha Koshy,2000-09-10,Female,Lower-Middle
518,416,Advik Bera,2007-08-06,Male,Lower-Middle
519,417,Aahana Bora,2006-01-12,Female,Lower-Middle
520,418,Indrajit Srivastava,1988-02-29,Male,Lower
521,419,Ira Jaggi,1950-07-26,Female,Middle
522,420,Charan Choudhry,1955-08-04,Male,Lower
523,420,Chatresh Sampath,1952-08-15,Male,Lower
524,421,Liam Bajwa,1968-09-13,Male,Lower
525,422,Krish Mangat,1985-07-06,Male,Middle
526,423,Pranav Natt,2003-02-02,Male,Lower-Middle
527,424,Logan Karan,1977-02-27,Male,Middle
528,425,Yochana Mitter,2000-12-12,Female,Lower
529,426,Ridhi Edwin,1976-09-04,Female,Upper
530,427,Wakeeta Bala,1974-04-08,Female,Lower-Middle
531,428,Pranit Kohli,1945-09-15,Male,Lower-Middle
532,429,Nimrat Gole,1997-11-23,Female,Middle
533,430,Priya Kala,1998-01-22,Female,Middle
534,431,Waida Shan,1977-07-26,Female,Middle
535,432,Utkarsh Kalita,1986-11-01,Male,Upper-Middle
536,433,Garima Mahajan,2014-06-24,Female,Middle
537,434,Faqid Hayre,1993-01-12,Male,Lower-Middle
538,435,Nitesh Kohli,1966-06-02,Male,Middle
539,435,Sara Setty,1958-02-14,Female,Upper
540,436,Chaaya Khurana,1982-10-03,Female,Lower-Middle
541,437,David Subramaniam,1998-09-07,Male,Lower-Middle
542,437,Anika Sani,1946-05-02,Female,Middle
543,438,Qabil Chaudhuri,2010-07-20,Male,Lower-Middle
544,438,Nathaniel Shere,1962-08-03,Male,Middle
545,439,Darsh Rama,1964-01-29,Male,Lower
546,440,Advik Ramaswamy,2021-05-20,Male,Lower
547,440,Qasim Lall,1999-01-16,Male,Middle
548,441,Sai Joshi,2018-05-13,Male,Lower
549,442,Abhimanyu Chaudry,1985-10-25,Male,Middle
550,443,Radha Sunder,1946-03-15,Female,Upper
551,443,Jagat Krishna,1963-07-18,Male,Lower-Middle
552,444,Chavvi Zachariah,1999-04-24,Female,Lower-Middle
553,445,Faqid Pathak,1989-05-19,Male,Upper-Middle
554,446,Ayaan Narayan,1948-10-12,Male,Lower
555,447,Robert Bera,1946-07-02,Male,Upper-Middle
556,448,Chaitaly Choudhry,1953-01-27,Female,Lower-Middle
557,449,Nihal Samra,1955-07-31,Male,Middle
558,450,Balendra Sharaf,1971-09-27,Male,Upper-Middle
559,451,Lajita Varkey,1956-09-06,Female,Lower
560,452,Caleb Kashyap,1945-09-13,Male,Middle
561,453,Yashvi Dey,1971-10-31,Female,Lower-Middle
562,454,Raghav Behl,2000-08-21,Male,Lower
563,455,Devansh Hegde,1975-03-19,Male,Lower-Middle
564,456,Azaan Lalla,1981-03-31,Male,Lower
565,457,Yatin Shukla,1978-11-18,Male,Middle
566,458,Radhika Nadig,2002-07-24,Female,Lower-Middle
567,459,Ekapad Date,1955-04-24,Male,Upper-Middle
568,459,Ekiya Bail,2001-06-05,Female,Middle
569,460,Banjeet Vora,1999-08-27,Male,Upper
570,461,Divya Srivastava,1997-11-07,Female,Middle
571,462,Isaac Balakrishnan,1966-09-14,Male,Lower
572,463,Triveni Lala,1961-05-16,Female,Middle
573,464,Jagdish Sampath,2014-07-03,Male,Lower
574,465,Nitara Bhatti,2001-11-09,Female,Lower-Middle
575,466,Teerth Mahal,1947-07-28,Male,Upper-Middle
576,467,Falak Kar,1954-10-02,Female,Lower-Middle
577,467,Gaurav Oza,1964-07-30,Male,Upper-Middle
578,468,Suhani Sha,1959-05-18,Female,Lower
579,469,Ranveer Khosla,2008-04-16,Male,Lower
580,470,Oeshi Gandhi,1970-12-01,Female,Middle
581,470,Hiral Sachdeva,1980-07-19,Female,Lower-Middle
582,471,Matthew Venkatesh,1983-06-06,Male,Upper-Middle
583,472,Tanish Saran,2014-07-30,Male,Middle
584,472,Dalbir Borde,1987-08-09,Male,Lower-Middle
585,473,Janya Batra,2003-07-11,Female,Lower
586,474,Advik Venkatesh,1948-11-14,Male,Middle
587,475,Zaid Srinivas,1957-02-15,Male,Lower-Middle
588,476,Nathan Pall,1953-02-16,Male,Lower
589,477,Fiyaz Subramaniam,2017-10-03,Male,Upper
590,478,Atharv Garg,1994-01-12,Male,Lower-Middle
591,479,Forum Babu,1981-10-19,Female,Lower-Middle
592,480,Jacob Sidhu,1968-06-10,Male,Lower-Middle
593,481,Samuel Gokhale,1999-07-18,Male,Lower
594,482,Advay Kalita,1965-05-16,Male,Lower-Middle
595,482,Neel Trivedi,1985-12-13,Male,Lower-Middle
596,483,Aarush Gill,1989-01-06,Male,Lower
597,484,Yash Sidhu,1976-06-25,Male,Upper
598,485,Indira Parmer,2012-01-26,Female,Middle
599,486,Oscar Bir,1965-05-31,Male,Middle
600,486,Upkaar Luthra,1957-02-24,Male,Upper
601,487,Azad Srinivas,1975-01-04,Male,Lower-Middle
602,488,Vasatika Arora,1975-04-06,Female,Middle
603,489,Ethan Pant,1999-01-06,Male,Lower
604,490,Upasna Chawla,1959-08-11,Female,Lower-Middle
605,491,Qabil Manne,1967-05-12,Male,Lower
606,492,Sarthak Balasubramanian,1947-07-01,Other,Middle
607,493,Radhika Rao,1979-06-17,Female,Upper-Middle
608,494,Elijah Ganesan,1979-12-08,Male,Upper-Middle
609,495,Yashodhara Shukla,1975-11-28,Female,Lower
610,495,Christopher Baral,2009-09-25,Male,Middle
611,496,Benjamin Garg,2005-08-09,Male,Upper-Middle
612,497,Unni Pandit,1985-02-01,Female,Middle
613,498,Falan Gour,1945-11-24,Male,Lower-Middle
614,498,Ekani Ahuja,1954-04-03,Female,Lower
615,499,Advay Merchant,1964-04-12,Male,Lower
616,499,Jonathan Boase,2004-12-28,Male,Lower
617,500,Yash Sani,1974-01-10,Male,Upper-Middle
618,501,Nihal Bhatti,1966-11-27,Male,Lower
619,502,Patrick Narula,1957-12-21,Male,Lower
620,503,Aditya Patla,1956-07-11,Male,Upper-Middle
621,504,Dakshesh Mitter,2018-09-22,Male,Lower-Middle
622,505,Devansh Dave,2003-12-17,Male,Upper-Middle
623,506,Hemang Batta,1947-04-15,Male,Upper-Middle
624,507,Shaurya Anne,2007-01-09,Male,Lower
625,508,Dhruv Khosla,1989-05-23,Male,Upper-Middle
626,509,Ganga Wadhwa,1976-12-17,Female,Upper-Middle
627,509,Girish Magar,1964-11-28,Male,Middle
628,510,Hardik Shan,1990-07-27,Male,Lower-Middle
629,511,Deepa Saran,1964-10-19,Female,Lower
630,512,Dayita Sagar,1999-06-26,Female,Middle
631,513,David Sami,2003-07-21,Male,Lower-Middle
632,513,Vrishti Mody,1946-10-17,Female,Middle
633,514,Ishanvi Agarwal,1980-02-20,Female,Middle
634,515,Liam Krishnan,1954-04-14,Male,Lower
635,515,Robert Chaudhary,2004-11-10,Male,Middle
636,516,Libni Shetty,1946-02-12,Female,Middle
637,517,Maanas Mannan,1990-08-16,Male,Lower
638,517,Chandresh Narayan,1958-06-18,Male,Middle
639,518,Samar Mistry,1964-12-15,Male,Middle
640,518,Frederick Varty,1946-01-09,Male,Lower-Middle
641,519,Manbir Char,1961-09-25,Male,Lower-Middle
642,520,Aarush Nadkarni,1948-01-03,Male,Lower
643,521,Triya Chaudhary,1972-02-04,Female,Middle
644,521,Nitesh Gaba,1990-08-22,Male,Lower
645,522,Gauri Konda,1967-09-03,Female,Lower-Middle
646,523,Arunima Nair,2014-01-08,Female,Lower-Middle
647,524,Vasatika Saxena,1986-12-06,Female,Upper-Middle
648,525,Pushti Madan,1953-04-30,Female,Lower
649,526,Yadavi Ravel,1969-04-07,Female,Lower
650,527,Ira Patla,1951-11-23,Female,Lower-Middle
651,527,Caleb D’Alia,1990-05-25,Male,Lower
652,528,Omaja Nagarajan,2014-06-23,Female,Lower-Middle
653,529,Gautam Sheth,2006-02-22,Male,Lower-Middle
654,530,Suhani Baria,1975-08-15,Female,Middle
655,531,Vamakshi Majumdar,2017-11-16,Female,Lower
656,532,Kashish Bahri,1980-03-15,Female,Upper-Middle
657,533,Zehaan Amble,2009-08-15,Male,Lower-Middle
658,534,Upma Bir,1987-08-29,Female,Lower
659,535,Hemal Kannan,1995-08-14,Female,Lower-Middle
660,536,Manbir Patla,1970-03-05,Male,Lower
661,537,Omaja Pandit,2000-11-23,Female,Lower
662,537,Oeshi Saxena,2013-01-11,Female,Lower
663,538,Damyanti Guha,2006-09-03,Female,Middle
664,539,Aditya Mody,1990-08-19,Male,Lower
665,540,Samesh Dhar,2005-09-17,Male,Middle
666,541,Nicholas Chawla,1957-06-24,Male,Upper-Middle
667,542,Aadi Parikh,2017-10-01,Male,Middle
668,543,Anjali Chopra,1992-12-25,Female,Lower-Middle
669,544,Gautam Dada,1973-06-13,Male,Lower
670,545,Ranveer Vig,1996-09-14,Male,Lower
671,546,Aarush Varkey,1972-03-06,Male,Lower
672,547,Veer Sant,1955-02-10,Male,Middle
673,547,Yashica Varty,1976-06-20,Female,Middle
674,548,Yachana Mand,1998-09-02,Female,Upper-Middle
675,549,Dalbir Koshy,2010-10-01,Male,Middle
676,549,Vidhi Cheema,1990-03-23,Female,Lower
677,550,Arjun Kannan,1974-04-14,Male,Upper-Middle
678,551,Patrick Dhingra,2015-05-28,Male,Upper-Middle
679,552,Yashvi Ranganathan,2015-04-16,Female,Lower-Middle
680,552,Leela Keer,2009-02-24,Female,Lower-Middle
681,553,Jairaj Behl,1946-09-13,Male,Lower-Middle
682,553,Vrinda Khalsa,2013-02-06,Female,Lower
683,554,Neha Malhotra,1988-02-01,Female,Upper-Middle
684,554,Lajita Mukherjee,1983-04-01,Female,Upper
685,555,Anya Seth,2000-05-19,Female,Middle
686,556,Tanay Deshmukh,1998-01-06,Male,Lower
687,557,Meghana Kata,1986-01-20,Female,Middle
688,558,Raagini Chopra,1998-10-01,Female,Middle
689,559,Kai Krish,1991-12-06,Male,Lower-Middle
690,560,Nitesh Bhagat,2008-06-03,Male,Lower
691,560,Qabil Toor,1988-04-20,Male,Lower-Middle
692,561,Zehaan Kapoor,2013-02-28,Male,Middle
693,562,Turvi Bora,1997-01-14,Female,Lower-Middle
694,563,Mohammed Kamdar,1987-04-06,Male,Lower-Middle
695,564,Yash Kade,1953-04-07,Male,Lower
696,564,Chavvi Shukla,2008-11-30,Female,Lower-Middle
697,565,Charvi Hans,1988-08-01,Female,Lower
698,566,Aarav Swamy,2014-08-27,Male,Upper-Middle
699,567,Rishi Dugar,1965-10-05,Male,Lower
700,568,Hardik Thaker,1989-04-19,Male,Lower
701,569,Abeer Keer,1971-04-09,Male,Upper-Middle
702,570,Onkar De,2020-12-23,Male,Lower-Middle
703,571,Anya Grover,1976-01-19,Female,Lower
704,572,Ekantika Ramaswamy,1988-05-31,Female,Upper-Middle
705,573,Fariq Shanker,1977-11-29,Male,Lower
706,573,Noah Dani,1984-04-15,Male,Lower-Middle
707,574,Garima Lala,1952-10-31,Female,Upper-Middle
708,575,Ekaraj Dave,1978-12-21,Male,Middle
709,575,Wridesh Sur,1955-09-21,Male,Lower
710,576,Simon Narayan,1950-01-29,Male,Upper
711,577,Rachana Murthy,1995-08-22,Female,Middle
712,578,Upkaar Barman,1965-10-14,Male,Lower
713,579,Anusha Roy,1960-12-27,Female,Lower
714,580,Jeremiah Borah,1972-01-06,Male,Lower
715,580,Mohammed Lanka,1994-08-05,Male,Upper
716,581,Wahab Ramanathan,1960-08-30,Male,Lower
717,581,Darika Krish,1958-03-24,Female,Middle
718,582,Waida Atwal,2002-06-28,Female,Lower-Middle
719,583,Alexander Sarma,2000-09-07,Male,Middle
720,583,Faraj Ganguly,1965-11-15,Male,Lower-Middle
721,584,Agastya Patla,1998-02-05,Male,Lower-Middle
722,585,Meghana Saini,2021-05-28,Female,Lower
723,586,Kritika Agrawal,1980-06-20,Female,Upper-Middle
724,587,Reva Naik,1991-10-28,Female,Middle
725,587,Atharv Date,2001-01-18,Male,Middle
726,588,Osha Sangha,1946-06-08,Female,Middle
727,589,Yahvi Sur,2018-11-19,Female,Lower
728,590,Janaki Kata,1964-03-02,Female,Upper-Middle
729,590,Samarth Handa,1953-12-07,Male,Upper-Middle
730,591,Tripti Banik,1949-07-07,Female,Lower
731,592,Jason Ratta,1996-11-06,Male,Middle
732,592,Simon Badal,1970-07-17,Male,Lower-Middle
733,593,Falguni Bhatia,2005-12-24,Female,Upper-Middle
734,594,Pahal Bajaj,2000-01-12,Female,Lower-Middle
735,595,Vasudha Barad,2004-04-14,Female,Lower
736,596,Advik Bhavsar,1991-11-30,Male,Lower
737,597,Harini Barad,1953-02-17,Female,Middle
738,598,Hemang Krishnan,1987-08-21,Male,Upper-Middle
739,598,Veer Sarin,2010-04-08,Male,Lower
740,599,Dakshesh Raja,1970-05-08,Male,Upper-Middle
741,599,Gunbir Khanna,1977-01-01,Male,Middle
742,600,Gaurangi Purohit,1965-07-02,Female,Middle
743,600,Aarav Nazareth,1976-01-25,Male,Lower
744,601,Wakeeta Chada,1967-04-05,Female,Upper
745,601,Turvi Basak,1953-02-09,Female,Upper-Middle
746,602,Eta Vaidya,1977-04-09,Female,Lower
747,603,Vamakshi Mammen,1970-04-13,Female,Lower-Middle
748,603,Avni Mutti,1984-06-20,Female,Lower-Middle
749,604,Yatan Wason,2006-02-01,Male,Middle
750,605,Elijah Bhatia,2000-01-03,Male,Middle
751,606,Forum Dutt,2016-02-10,Female,Lower
752,607,Chaaya Ganesh,2002-11-20,Female,Lower
753,607,Madhav Kuruvilla,2002-02-23,Male,Middle
754,608,Rajeshri Thakur,1989-08-21,Female,Middle
755,609,Lopa Swaminathan,2001-02-10,Female,Lower
756,610,Turvi Bahl,2003-08-05,Female,Middle
757,611,Thomas Dugal,1980-07-10,Male,Lower
758,612,Gaurang Pathak,2008-04-13,Male,Lower
759,613,Varsha Shroff,1979-08-23,Female,Lower
760,613,Yachana Yadav,1981-01-14,Female,Lower-Middle
761,614,Timothy Aggarwal,1982-08-20,Male,Lower
762,614,Nitara Srinivas,2009-03-30,Female,Middle
763,615,Avi Saraf,1957-04-18,Male,Lower
764,616,Zashil Setty,1966-05-19,Male,Lower-Middle
765,616,Faras Rastogi,2016-08-22,Male,Lower
766,617,Ekansh Vala,1965-06-28,Male,Lower-Middle
767,617,Balendra Purohit,1980-07-14,Male,Lower
768,618,Theodore Bala,1945-09-18,Male,Lower
769,619,Indira Tailor,1955-09-05,Female,Upper-Middle
770,620,Anay Natt,1998-03-26,Male,Upper-Middle
771,621,Abdul Jaggi,1955-08-24,Male,Middle
772,622,Saanvi Mody,2009-10-07,Female,Lower-Middle
773,623,Bhavika Dhawan,2008-12-26,Female,Upper-Middle
774,624,David Ghosh,1981-04-06,Male,Lower
775,625,Pranit Khanna,1996-04-23,Male,Upper-Middle
776,626,Benjamin Rastogi,1947-12-27,Male,Lower
777,627,Brijesh Lal,2021-03-25,Male,Lower-Middle
778,627,Thomas Agate,1961-08-30,Male,Upper-Middle
779,628,Aadi Varkey,2000-01-11,Male,Middle
780,629,Charan Peri,1968-09-30,Male,Middle
781,630,Wakeeta Sibal,1959-08-14,Female,Middle
782,631,Warinder Mangal,1953-06-16,Male,Lower
783,632,Isaiah Kar,2003-05-01,Male,Lower-Middle
784,632,Timothy Raghavan,2007-03-11,Male,Lower-Middle
785,633,Manan Sachar,1956-11-11,Male,Lower-Middle
786,634,Nihal Bhavsar,1958-01-01,Male,Middle
787,635,Aachal Behl,2009-05-13,Female,Upper-Middle
788,635,Damyanti Taneja,2021-02-08,Female,Middle
789,636,Amrita Goda,1947-02-22,Female,Upper-Middle
790,637,Arunima Dixit,1992-11-24,Female,Lower-Middle
791,637,Warjas Gade,1976-10-15,Male,Middle
792,638,Amol Bumb,1947-03-01,Male,Lower-Middle
793,639,Vrinda Patla,2009-12-17,Female,Middle
794,639,Victor Nath,1976-11-05,Male,Lower-Middle
795,640,Naveen Seth,1987-08-16,Male,Upper-Middle
796,641,Fiyaz Pal,1966-02-18,Male,Upper-Middle
797,642,Kai Gandhi,1953-03-06,Male,Lower-Middle
798,643,Fiyaz Ravel,1984-03-20,Other,Middle
799,644,Priya Kakar,2005-07-12,Female,Lower
800,645,Anusha Peri,1958-03-07,Female,Upper-Middle
801,646,Kashvi Shanker,1976-10-21,Female,Lower-Middle
802,646,Udyati Rana,2006-05-30,Female,Lower
803,647,Dakshesh Puri,1946-03-10,Male,Middle
804,647,Onveer Taneja,1957-07-26,Male,Lower-Middle
805,648,Matthew Batra,1994-12-18,Male,Lower-Middle
806,649,Shivani Varty,2014-10-30,Female,Lower
807,649,Laksh Mahajan,1950-04-12,Male,Lower-Middle
808,650,Hitesh Nazareth,2014-01-13,Male,Upper
809,651,Frederick Mander,1951-09-05,Male,Lower-Middle
810,652,Tristan Kumer,1981-09-03,Male,Upper
811,652,Agastya Sarkar,1973-12-29,Male,Upper-Middle
812,653,Leela Prakash,1978-09-03,Female,Lower
813,653,Elijah Sastry,1960-05-29,Male,Middle
814,654,Dalbir Chana,1953-04-05,Male,Upper-Middle
815,655,Balendra Warrior,1979-08-07,Male,Lower
816,656,Simon Vaidya,2020-12-02,Male,Middle
817,657,Janya Gandhi,1955-12-06,Female,Middle
818,658,Pranav Sabharwal,1961-07-26,Male,Lower-Middle
819,659,Atharv Setty,1972-07-23,Male,Middle
820,659,Zinal Anand,1950-12-18,Female,Lower
821,660,Falak Sahota,1981-07-24,Female,Upper-Middle
822,661,Prisha Tandon,1963-10-22,Female,Lower-Middle
823,661,Oviya Narula,1985-11-21,Female,Upper-Middle
824,662,Wyatt Chaudry,1964-09-17,Male,Lower
825,663,Lohit Singhal,1980-04-17,Male,Lower
826,664,Udant Mody,1998-02-24,Male,Lower
827,665,Nandini Ghosh,1979-04-11,Female,Lower-Middle
828,666,Damini Subramaniam,2020-01-26,Female,Middle
829,667,Vritti Gole,1956-07-03,Female,Lower
830,668,Upasna Brar,2007-11-14,Female,Lower-Middle
831,669,Yahvi Nayar,2018-05-24,Female,Lower-Middle
832,670,Lopa Padmanabhan,1965-02-21,Female,Middle
833,670,Udyati Sehgal,2003-10-07,Female,Lower
834,671,Zaitra Shenoy,2009-08-03,Female,Lower-Middle
835,672,Nandini Mallick,1990-05-14,Female,Middle
836,673,Varsha Menon,1954-12-18,Female,Lower-Middle
837,674,Maya Agrawal,1961-04-05,Female,Lower-Middle
838,674,Hredhaan Sagar,1945-12-24,Male,Middle
839,675,Urishilla Gopal,2007-04-13,Female,Lower-Middle
840,676,Azad Joshi,1979-09-20,Male,Lower
841,677,Jeet Varty,1949-03-28,Male,Lower-Middle
842,678,Faraj Mallick,2017-05-24,Male,Lower-Middle
843,679,Manan Srinivas,1978-07-11,Male,Lower
844,680,Priya Ray,1961-09-15,Female,Upper
845,680,Pranit Rout,2020-12-26,Male,Upper-Middle
846,681,Ekanta Deo,1978-03-14,Female,Lower
847,682,Viraj Bala,2002-07-18,Male,Middle
848,683,Jonathan Vasa,1949-08-27,Male,Lower
849,684,Kala Chaudry,1997-01-31,Female,Lower
850,685,Dominic De,2006-09-18,Male,Lower
851,685,Jai Kothari,1952-09-23,Male,Lower
852,686,Urvi Goda,2012-07-03,Female,Lower-Middle
853,686,Triveni Edwin,1984-03-23,Female,Middle
854,687,Vasatika Pandey,2002-06-23,Female,Lower-Middle
855,687,Bhavika Cheema,1963-03-28,Female,Lower
856,688,Jagrati Atwal,2012-06-07,Female,Middle
857,689,Yagnesh Zacharia,1951-12-31,Male,Middle
858,690,Sathvik Brahmbhatt,1988-12-11,Male,Lower
859,690,Oscar Uppal,1990-08-18,Male,Middle
860,691,Riya Kata,1993-08-31,Female,Lower-Middle
861,692,Nicholas Minhas,1956-05-30,Male,Upper
862,693,Fitan Vig,1969-06-29,Male,Middle
863,694,Ekiya Borra,1968-11-09,Female,Lower-Middle
864,695,Tarak Barman,1988-07-22,Male,Middle
865,696,Saumya Vora,1987-10-01,Female,Lower-Middle
866,696,Zashil Dugar,2018-01-09,Male,Upper
867,697,Udarsh Banik,1990-03-22,Male,Lower
868,698,Anya Kibe,1956-04-27,Female,Lower-Middle
869,699,Fiyaz Zachariah,2021-02-19,Male,Lower-Middle
870,700,Chandani Ganesh,1974-01-23,Female,Lower-Middle
871,701,Adweta Johal,2004-05-30,Female,Lower
872,702,Tejas Memon,1962-10-16,Male,Middle
873,702,Warda Ramachandran,1964-01-26,Female,Lower
874,703,Omkaar Grewal,2009-08-31,Male,Lower-Middle
875,704,Vihaan Radhakrishnan,1949-06-28,Male,Middle
876,705,Falguni Ahuja,2014-05-18,Female,Middle
877,706,Vanya Kara,1982-02-05,Female,Upper-Middle
878,707,Balveer Amble,2000-11-20,Male,Lower
879,708,Jhalak Kapadia,1981-09-24,Female,Middle
880,709,Raksha Srinivasan,1978-07-27,Female,Lower-Middle
881,710,Unnati Ghose,1971-10-15,Female,Lower-Middle
882,710,Upkaar Tata,1950-07-05,Male,Lower-Middle
883,711,Lakshmi Narayanan,1974-07-09,Female,Middle
884,712,Zilmil Parikh,2009-06-23,Female,Middle
885,713,Azaan Dass,2008-06-14,Male,Lower
886,714,Dev Garde,2020-06-28,Male,Lower-Middle
887,714,Vanya Bajaj,1988-01-09,Female,Lower-Middle
888,715,Lakshmi Barman,1966-04-11,Female,Lower-Middle
889,716,Onveer Nazareth,1985-01-19,Male,Lower-Middle
890,717,Yoshita Kapoor,2006-10-06,Female,Middle
891,717,Anjali Memon,1959-09-22,Female,Lower-Middle
892,718,Triya Sood,2021-06-20,Female,Upper-Middle
893,719,Pranit Sama,1984-05-22,Male,Middle
894,720,Veda Kaul,2017-05-07,Female,Upper-Middle
895,721,Pavani Rai,1946-12-02,Female,Lower
896,721,Maya Varma,1981-07-17,Female,Lower
897,722,Yahvi Kari,1973-09-27,Female,Lower-Middle
898,723,Gaurav Bobal,1967-09-22,Male,Middle
899,724,Oni Pandey,2018-04-21,Female,Lower-Middle
900,725,Theodore Balakrishnan,1946-12-22,Male,Middle
901,726,Faris Khare,1981-02-28,Male,Upper-Middle
902,726,Liam Dutta,2002-12-08,Male,Lower
903,727,Amol Sura,2001-09-08,Male,Upper-Middle
904,728,Ojasvi Jhaveri,1953-08-02,Female,Lower
905,728,Eesha Batta,1976-03-18,Female,Middle
906,729,Yashodhara Balakrishnan,1961-07-03,Female,Lower-Middle
907,729,Zayyan Tara,1957-12-08,Male,Lower-Middle
908,730,Eshana Kapur,1979-04-03,Female,Lower
909,731,Unnati Bera,1989-02-24,Female,Middle
910,732,Anirudh Zachariah,1947-11-02,Male,Lower
911,733,Rajeshri Kamdar,1973-09-01,Female,Lower-Middle
912,734,Meera Hora,1989-11-30,Female,Lower-Middle
913,735,Veer Bail,1963-02-18,Male,Upper-Middle
914,736,Xalak Gandhi,2015-02-24,Female,Middle
915,737,Balendra Nagar,1997-05-21,Male,Lower
916,738,Tanveer Pillai,2008-07-03,Male,Upper-Middle
917,739,Patrick Talwar,1991-11-23,Male,Upper-Middle
918,740,Reva Pillai,1948-12-29,Female,Upper-Middle
919,741,Neel Khatri,1998-03-03,Male,Middle
920,742,Chakrika Savant,1961-02-24,Female,Lower
921,742,Qabil Mangat,1955-08-25,Male,Middle
922,743,Orinder Dyal,1988-02-16,Male,Lower
923,744,Rajeshri Dhar,1953-12-07,Female,Lower-Middle
924,744,Zashil Gade,1955-08-25,Male,Lower
925,745,Nirja Char,1954-09-01,Female,Middle
926,746,Charita Mistry,1996-06-21,Female,Upper-Middle
927,747,Manbir Merchant,1989-01-15,Male,Lower
928,747,Ayushman Jayaraman,1951-01-11,Male,Middle
929,748,Vritti Rajan,1981-03-15,Female,Lower-Middle
930,749,Isha Bal,2015-05-04,Female,Upper
931,749,Netra Bhandari,1971-03-14,Female,Upper-Middle
932,750,Kavya Gera,1957-12-30,Female,Lower-Middle
933,751,Lucky Mangal,1946-11-04,Male,Lower-Middle
934,751,Harish Sarin,1977-04-27,Male,Lower
935,752,Alka Krishna,1957-10-26,Female,Middle
936,753,Chanchal Barad,1994-10-06,Female,Lower
937,753,Raagini Sridhar,1988-09-04,Female,Middle
938,754,Agastya Mandal,2010-08-27,Male,Upper-Middle
939,754,Chaitanya Deshpande,1977-09-29,Male,Lower
940,755,Nicholas Mittal,2000-11-17,Male,Lower-Middle
941,756,Chameli Chahal,1961-01-11,Female,Lower-Middle
942,757,Chasmum Kaul,1981-03-11,Other,Upper-Middle
943,757,Warjas Biswas,1973-01-16,Male,Lower-Middle
944,758,Tarak Goda,2008-05-15,Male,Middle
945,759,Sarthak Chahal,1970-10-20,Male,Lower-Middle
946,760,Jagdish Mannan,1963-01-05,Male,Middle
947,761,Dalbir Dora,1949-01-23,Male,Lower
