ID,Station_ID,FIR_Number,Date,Crime_Group,Crime_Subgroup,Latitude,Longitude,Narrative,Status
84,63,0002/2025,2025-07-20,Assault,IPC 323,17.27158,76.781054,"The complainant Pahal Bhagat stated that on 20-07-2025 around 11:00 hrs, while at New Extension, Chincholi, Vrishti Sha along with 2 unknown accomplices caused hurt by punching. The accused was armed with bare hands. Local witnesses identified the suspect. FIR filed under Section 323 IPC.",Closed
85,68,0001/2025,2025-09-23,Cybercrime,IPC 66C IT Act,15.228548,76.854794,"The complainant Pavani Kuruvilla stated that on 23-09-2025 around 11:15 hrs, while at Old Town, Hospet, Aarush Prashad along with 5 unknown accomplices committed online impersonation. The accused was armed with an iron rod. Local witnesses identified the suspect. FIR filed under Section 66C IT Act IPC.",Acquitted
86,84,0001/2026,2026-03-08,Arms Act Violations,IPC 25 Arms Act,13.883765,75.497829,"Received complaint from Shravya Thakkar regarding an incident on 08-03-2026. The accused Wriddhish Som allegedly brandished an unlicensed weapon at College Road, Shikaripura during 16:15 hrs. The accused was later identified through CCTV footage from nearby bank branch. Charges framed under IPC 25 Arms Act.",Chargesheeted
87,153,0001/2025,2025-12-25,Assault,IPC 323,12.714551,77.403924,"Received complaint from Urvashi Nayak regarding an incident on 25-12-2025. The accused Anthony Bhatti allegedly attacked without provocation at Railway Station Road, Ramanagara City during 04:45 hrs. The accused was later identified through CCTV footage from nearby petrol bunk. Charges framed under IPC 323.",Under Investigation
88,50,0002/2024,2024-08-08,Assault,IPC 323,15.756886,74.464424,"The complainant Isaac Gola stated that on 08-08-2024 around 13:15 hrs, while at Commercial Street, Belagavi City, Advay Ramanathan along with 5 unknown accomplices attacked without provocation. The accused was armed with acid. Local witnesses identified the suspect. FIR filed under Section 323 IPC.",Acquitted
89,73,0001/2024,2024-09-15,Theft,IPC 379,13.273917,77.007971,"An incident of theft was reported on 15-09-2024 at New Extension, Tumakuru Rural. The victim Leela Buch sustained life-threatening injuries. Balvan Bhandari is identified as the primary suspect. The accused was armed with acid. The matter is being investigated under IPC Section 379. Forensic team dispatched to the scene.",Under Investigation
90,105,0001/2024,2024-10-06,Assault,IPC 323,12.919285,76.070973,"An incident of assault was reported on 06-10-2024 at MG Road, Hassan City. The victim Abhimanyu Nazareth sustained grievous injuries. Fariq Rastogi is identified as the primary suspect. The accused was armed with a sharp-edged weapon (knife). The matter is being investigated under IPC Section 323. Forensic team dispatched to the scene.",Acquitted
91,109,0001/2025,2025-07-09,Assault,IPC 323,12.980433,76.105011,"The complainant Rudra Varma stated that on 09-07-2025 around 09:00 hrs, while at Lake View Area, Arsikere, Jason Sodhi along with 5 unknown accomplices attacked without provocation. The accused was armed with an iron rod. Local witnesses identified the suspect. FIR filed under Section 323 IPC.",Under Investigation
92,156,0001/2026,2026-07-07,Burglary,IPC 457,12.702042,77.216305,"An incident of burglary was reported on 07-07-2026 at Temple Street, Kanakapura. The victim Radhika Bava sustained moderate injuries. Azaan Dhar is identified as the primary suspect. The matter is being investigated under IPC Section 457. Forensic team dispatched to the scene.",Convicted
93,76,0002/2024,2024-12-05,Assault,IPC 323,13.372336,77.095196,"On 05-12-2024, at approximately 15:15 hrs, the complainant Baghyawati Baral reported that Omkaar Gill committed assault near MG Road, Kunigal. The accused was armed with acid. The accused fled towards towards the highway on a scooter. Case registered under IPC Section 323.",Acquitted
94,92,0001/2025,2025-01-24,Assault,IPC 323,16.282417,77.42672,"An incident of assault was reported on 24-01-2025 at Temple Street, Lingasugur. The victim Vrishti Sharma sustained minor injuries. Chatura Sengupta is identified as the primary suspect. The accused was armed with a sickle. The matter is being investigated under IPC Section 323. Forensic team dispatched to the scene.",Acquitted
95,159,0001/2026,2026-03-02,Burglary,IPC 457,11.871452,76.907649,"The complainant Chandresh Pingle stated that on 02-03-2026 around 02:30 hrs, while at Agricultural Market Yard, Kollegal, Veda Dey along with 5 unknown accomplices committed house-breaking at night. Local witnesses identified the suspect. FIR filed under Section 457 IPC.",Convicted
96,55,0001/2024,2024-12-23,Kidnapping & Abduction,IPC 363,15.758077,74.390503,"An incident of kidnapping & abduction was reported on 23-12-2024 at Bypass Road, Ramdurg. The victim Pavani Nazareth sustained grievous injuries. Rudra Taneja is identified as the primary suspect. The accused was armed with a machete. The matter is being investigated under IPC Section 363. Forensic team dispatched to the scene.",Chargesheeted
97,148,0001/2025,2025-06-28,Kidnapping & Abduction,IPC 363,13.073464,78.111036,"Received complaint from Arjun Loke regarding an incident on 28-06-2025. The accused Jairaj Mohan allegedly unlawfully confined the complainant at Main Circle, KGF during 10:00 hrs. The accused was armed with a glass bottle. The accused was later identified through CCTV footage from nearby medical store. Charges framed under IPC 363.",Convicted
98,39,0001/2025,2025-06-07,Dacoity,IPC 395,12.989997,74.750291,"Received complaint from Chaaya Parikh regarding an incident on 07-06-2025. The accused Agastya Muni allegedly held up the establishment at New Extension, Bantwal during 16:45 hrs. The accused was armed with acid. The accused was later identified through CCTV footage from nearby traffic signal. Charges framed under IPC 395.",Under Investigation
99,135,0001/2025,2025-04-04,Dacoity,IPC 395,14.174145,76.380833,"On 04-04-2025, Anay Sekhon approached the station to report that Wahab Sathe held up the establishment near MG Road, Challakere at approximately 10:00 hrs. The accused was armed with a country-made firearm. Investigation revealed prior criminal history of the accused. Case booked under Section 395.",Chargesheeted
100,179,0001/2025,2025-11-17,Motor Vehicle Theft,IPC 379 r/w 411,14.749824,75.38372,"An incident of motor vehicle theft was reported on 17-11-2025 at Bypass Road, Savanur. The victim Chameli Banik sustained minor injuries. Ronith Patla is identified as the primary suspect. The accused was armed with a country-made firearm. The matter is being investigated under IPC Section 379 r/w 411. Forensic team dispatched to the scene.",Closed
101,82,0001/2024,2024-07-21,Cheating & Fraud,IPC 420,13.975212,75.605909,"The complainant Ishanvi Bansal stated that on 21-07-2024 around 02:00 hrs, while at New Extension, Bhadravathi, Baljiwan Singh along with 2 unknown accomplices cheated the victim of Rs. 10,000. Local witnesses identified the suspect. FIR filed under Section 420 IPC.",Under Investigation
102,24,0001/2026,2026-01-13,Cheating & Fraud,IPC 420,13.210148,77.615609,"The complainant Yuvraj Gill stated that on 13-01-2026 around 15:15 hrs, while at Gandhi Nagar, Nelamangala, Jeet Kapadia along with 5 unknown accomplices committed online fraud. The accused was armed with a wooden stick (lathi). Local witnesses identified the suspect. FIR filed under Section 420 IPC.",Under Investigation
103,129,0001/2025,2025-12-19,Theft,IPC 379,13.408647,74.785556,"The complainant Girindra Date stated that on 19-12-2025 around 18:15 hrs, while at Railway Station Road, Karkala, Rohan Merchant along with 3 unknown accomplices committed theft of a two-wheeler. The accused was armed with an iron rod. Local witnesses identified the suspect. FIR filed under Section 379 IPC.",Under Investigation
104,54,0001/2025,2025-04-01,Burglary,IPC 457,15.858223,74.531381,"Received complaint from Wakeeta Sankar regarding an incident on 01-04-2025. The accused Ayaan Loke allegedly committed house-breaking at night at New Extension, Chikkodi during 09:15 hrs. The accused was armed with acid. The accused was later identified through CCTV footage from nearby petrol bunk. Charges framed under IPC 457.",Under Investigation
105,180,0001/2025,2025-11-26,Motor Vehicle Theft,IPC 379 r/w 411,14.899624,75.379446,"On 26-11-2025, at approximately 23:00 hrs, the complainant Hemani Shanker reported that Sara Ramanathan committed motor vehicle theft near Agricultural Market Yard, Shiggaon. The accused was armed with a country-made firearm. The accused fled towards towards the railway station on a motorcycle. Case registered under IPC Section 379 r/w 411.",Under Investigation
106,116,0001/2024,2024-09-11,Narcotics (NDPS Act),IPC 21(b) NDPS,14.762033,74.683637,"An incident of narcotics (ndps act) was reported on 11-09-2024 at Commercial Street, Honnavar. The victim Tara Baria sustained grievous injuries. Nidhi Soni is identified as the primary suspect. The accused was armed with a country-made firearm. The matter is being investigated under IPC Section 21(b) NDPS. Forensic team dispatched to the scene.",Closed
107,5,0001/2025,2025-12-22,Counterfeiting,IPC 489A,13.007733,77.623312,"An incident of counterfeiting was reported on 22-12-2025 at Lake View Area, Indiranagar. The victim Eta Pradhan sustained life-threatening injuries. Ekansh Srivastava is identified as the primary suspect. The matter is being investigated under IPC Section 489A. Forensic team dispatched to the scene.",Chargesheeted
108,44,0001/2025,2025-06-16,Kidnapping & Abduction,IPC 363,15.372942,75.184873,"The complainant Manan Chaudhuri stated that on 16-06-2025 around 00:15 hrs, while at Bypass Road, Hubballi Old, Benjamin Saha along with 5 unknown accomplices kidnapped the minor. The accused was armed with acid. Local witnesses identified the suspect. FIR filed under Section 363 IPC.",Chargesheeted
109,143,0001/2024,2024-09-27,Cybercrime,IPC 66C IT Act,12.538577,76.839869,"The complainant Yauvani Brar stated that on 27-09-2024 around 06:00 hrs, while at MG Road, Maddur, Manan Bera along with 3 unknown accomplices hacked the victim's bank account. The accused was armed with no weapon (verbal threat). Local witnesses identified the suspect. FIR filed under Section 66C IT Act IPC.",Under Investigation
110,102,0001/2024,2024-08-17,Assault,IPC 323,14.417073,76.023318,"On 17-08-2024, Chasmum Sami approached the station to report that Siddharth Padmanabhan assaulted the victim near College Road, Jagalur at approximately 17:30 hrs. The accused was armed with bare hands. Investigation revealed prior criminal history of the accused. Case booked under Section 323.",Acquitted
111,41,0002/2025,2025-06-21,Theft,IPC 379,13.015562,74.9119,"On 21-06-2025, at approximately 10:45 hrs, the complainant Anthony Gour reported that Frederick Vaidya committed theft near Agricultural Market Yard, Sullia. The accused fled towards northeast on an auto-rickshaw. Case registered under IPC Section 379.",Chargesheeted
112,123,0001/2025,2025-04-08,Cheating & Fraud,IPC 420,13.227479,75.859178,"The complainant Fariq Sant stated that on 08-04-2025 around 13:00 hrs, while at Agricultural Market Yard, Mudigere, Vanya Ranganathan along with 4 unknown accomplices committed online fraud. The accused was armed with bare hands. Local witnesses identified the suspect. FIR filed under Section 420 IPC.",Chargesheeted
113,175,0002/2025,2025-11-02,Dowry Death,IPC 304B,14.765484,75.410112,"On 02-11-2025, at approximately 07:15 hrs, the complainant Rehaan Lal reported that Manan Sunder committed dowry death near Bypass Road, Haveri City. The accused was armed with a glass bottle. The accused fled towards west on a blue Tata Indica. Case registered under IPC Section 304B.",Under Investigation
114,201,0001/2026,2026-04-21,Robbery,IPC 392,17.863304,77.553536,"The complainant Yoshita Zacharia stated that on 21-04-2026 around 18:15 hrs, while at Court Complex Area, Bhalki, Jai Memon along with 5 unknown accomplices robbed gold ornaments from the victim. The accused was armed with a sickle. Local witnesses identified the suspect. FIR filed under Section 392 IPC.",Under Investigation
